"Protein.Group.","Protein.Accession..","Protein.Description","GN","PSM.","Total.Peptide.","Unique.Peptide.","X..Coverage","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SJPG0100351.001","sp|P09211|GSTP1_HUMAN","Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2","GSTP1",61,12,2,60.95,-0.37515290874035,21.9170287693695,-1.690844877847,0.105101170381355,0.322587378998803,-5.16575028223503
"SJPG0100134.001","sp|P30711|GSTT1_HUMAN","Glutathione S-transferase theta-1 OS=Homo sapiens OX=9606 GN=GSTT1 PE=1 SV=4","GSTT1",13,5,2,24.17,0.0163153187478535,18.9001195210559,0.0795052736495285,0.937355321237688,0.973981232007483,-6.53683186535587
"SJPG0102168.001","sp|P0CG30|GSTT2_HUMAN","Glutathione S-transferase theta-2B OS=Homo sapiens OX=9606 GN=GSTT2B PE=1 SV=1","GSTT2B",16,5,0,23.36,-0.581695118681541,18.9585889742493,-2.63531187292695,0.0151735634867618,0.116048174475068,-3.46115392672549
"SJPG0102938.001","sp|O43708|MAAI_HUMAN","Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=3","GSTZ1",10,6,0,26.39,0.12568735692496,17.9361518613355,0.506895646480111,0.617311881476078,0.808766095137428,-6.40924225584703
"SJPG0106658.001","sp|Q4AE62|GTDC1_HUMAN","Glycosyltransferase-like domain-containing protein 1 OS=Homo sapiens OX=9606 GN=GTDC1 PE=2 SV=1","GTDC1",6,5,0,11.14,0.0293164135240751,16.8297668857945,0.293841758047335,0.771655394045624,0.896323268012019,-6.49593163013481
"SJPG0106273.001","sp|Q00403|TF2B_HUMAN","Transcription initiation factor IIB OS=Homo sapiens OX=9606 GN=GTF2B PE=1 SV=1","GTF2B",2,2,2,8.23,0.13007031300903,15.8350560929684,1.37823827647293,0.182097787126006,0.426786795579286,-5.60794358305808
"SJPG0109550.001","sp|P29083|T2EA_HUMAN","General transcription factor IIE subunit 1 OS=Homo sapiens OX=9606 GN=GTF2E1 PE=1 SV=2","GTF2E1",1,1,1,1.59,0.0275477064817409,16.3843753409075,0.196085736903337,0.846357553543591,0.935316886913215,-6.52039220003763
"SJPG0115117.001","sp|P29084|T2EB_HUMAN","Transcription initiation factor IIE subunit beta OS=Homo sapiens OX=9606 GN=GTF2E2 PE=1 SV=1","GTF2E2",2,2,2,6.19,0.173392994068113,16.3560495954632,1.75849780597318,0.092680577742173,0.302025858195829,-5.06085425738858
"SJPG0103835.001","sp|P35269|T2FA_HUMAN","General transcription factor IIF subunit 1 OS=Homo sapiens OX=9606 GN=GTF2F1 PE=1 SV=2","GTF2F1",1,1,0,1.35,-0.0137736882545827,15.9686351599745,-0.145280023046,0.885823301807859,0.952478447693402,-6.52926344665873
"SJPG0105248.001","sp|P13984|T2FB_HUMAN","General transcription factor IIF subunit 2 OS=Homo sapiens OX=9606 GN=GTF2F2 PE=1 SV=2","GTF2F2",8,5,4,22.89,-0.44206221349954,16.987534769608,-2.90158475621275,0.00831918575803518,0.0826543289994833,-2.90647221355231
"SJPG0115118.001","sp|P32780|TF2H1_HUMAN","General transcription factor IIH subunit 1 OS=Homo sapiens OX=9606 GN=GTF2H1 PE=1 SV=1","GTF2H1",8,7,0,12.59,0.333033496785127,17.1153321834064,3.19719080866526,0.00418865843174527,0.0574743866854791,-2.26481410272449
"SJPG0106266.001","sp|Q13888|TF2H2_HUMAN","General transcription factor IIH subunit 2 OS=Homo sapiens OX=9606 GN=GTF2H2 PE=1 SV=1","GTF2H2",3,2,0,4.81,0.0408323750501118,15.1199427077673,0.362697629179946,0.720319985208682,0.869645299837365,-6.47289328577098
"SJPG0107467.001","sp|Q13889|TF2H3_HUMAN","General transcription factor IIH subunit 3 OS=Homo sapiens OX=9606 GN=GTF2H3 PE=1 SV=2","GTF2H3",4,4,0,13.64,0.190413310402946,16.4259235150252,1.94228970925607,0.0651185165353195,0.255308149094039,-4.76075269360542
"SJPG0106410.001","sp|Q92759|TF2H4_HUMAN","General transcription factor IIH subunit 4 OS=Homo sapiens OX=9606 GN=GTF2H4 PE=1 SV=1","GTF2H4",1,1,0,2.81,0.11585786569476,15.9308157357658,0.969121708413706,0.343103688710867,0.603742365016128,-6.0692640044509
"SJPG0101800.001","sp|P78347|GTF2I_HUMAN","General transcription factor II-I OS=Homo sapiens OX=9606 GN=GTF2I PE=1 SV=2","GTF2I",176,46,0,45.89,0.294327182634365,19.4415480092967,2.83408411083768,0.00970484744366439,0.0895194176635134,-3.04939704375488
"SJPG0107864.001","sp|Q12789|TF3C1_HUMAN","General transcription factor 3C polypeptide 1 OS=Homo sapiens OX=9606 GN=GTF3C1 PE=1 SV=4","GTF3C1",29,20,0,9.67,0.178185862651059,17.7149519959279,2.54585953293473,0.0184867700574837,0.128379286855938,-3.64157190967121
"SJPG0108480.001","sp|Q8WUA4|TF3C2_HUMAN","General transcription factor 3C polypeptide 2 OS=Homo sapiens OX=9606 GN=GTF3C2 PE=1 SV=2","GTF3C2",3,3,0,2.96,0.00767137985205935,16.8030380826006,0.0881446511275849,0.930565597966264,0.971276729334307,-6.53609021501084
"SJPG0105223.001","sp|Q9Y5Q9|TF3C3_HUMAN","General transcription factor 3C polypeptide 3 OS=Homo sapiens OX=9606 GN=GTF3C3 PE=1 SV=1","GTF3C3",10,7,0,9.71,0.144243895092586,17.4569459537361,1.62632244377637,0.118236141231507,0.34119473631523,-5.26285490535191
"SJPG0106930.001","sp|Q9UKN8|TF3C4_HUMAN","General transcription factor 3C polypeptide 4 OS=Homo sapiens OX=9606 GN=GTF3C4 PE=1 SV=2","GTF3C4",19,13,13,15.94,0.101894198882007,17.5569470654148,1.26282839050889,0.219978364549662,0.472409712169581,-5.75226349804735
"SJPG0105362.001","sp|Q9Y5Q8|TF3C5_HUMAN","General transcription factor 3C polypeptide 5 OS=Homo sapiens OX=9606 GN=GTF3C5 PE=1 SV=2","GTF3C5",10,8,0,20.62,0.0121766772790828,16.6734324285648,0.187282585495878,0.853169419133645,0.937901409237158,-6.52211789839362
"SJPG0102527.001","sp|O00178|GTPB1_HUMAN","GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP1 PE=1 SV=3","GTPBP1",56,20,13,39.91,-0.0488778637181007,19.0105976244638,-0.481843835604385,0.63471401794692,0.818290994167586,-6.42178631378612
"SJPG0105099.001","sp|A4D1E9|GTPBA_HUMAN","GTP-binding protein 10 OS=Homo sapiens OX=9606 GN=GTPBP10 PE=1 SV=1","GTPBP10",23,13,0,34.37,0.0801276553128538,18.1219516357552,0.300227809106799,0.766844765495973,0.895076381351311,-6.49399637738593
"SJPG0115122.001","sp|Q9BX10|GTPB2_HUMAN","GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=GTPBP2 PE=1 SV=1","GTPBP2",1,1,0,1.49,-0.0585393303345043,16.2256769972582,-0.675082645667841,0.506713676850791,0.735156249993902,-6.30908508656485
"SJPG0106351.001","sp|Q969Y2|GTPB3_HUMAN","tRNA modification GTPase GTPBP3, mitochondrial OS=Homo sapiens OX=9606 GN=GTPBP3 PE=1 SV=2","GTPBP3",17,9,0,22.97,0.0349543226401572,17.9160964967355,0.220733650071297,0.827351950875408,0.925706182586836,-6.5151404962348
"SJPG0106299.001","sp|Q9BZE4|NOG1_HUMAN","Nucleolar GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP4 PE=1 SV=3","GTPBP4",16,10,1,14.67,0.265888904223825,17.7669227291683,2.66352478264611,0.0142502582185082,0.112099975004614,-3.40359452690354
"SJPG0106903.001","sp|O43824|GTPB6_HUMAN","Putative GTP-binding protein 6 OS=Homo sapiens OX=9606 GN=GTPBP6 PE=2 SV=4","GTPBP6",18,10,8,26.94,0.11474595600993,17.4136553354437,1.0905263844212,0.287376725561874,0.544537441571274,-5.94725907409475
"SJPG0104789.001","sp|Q02108|GCYA1_HUMAN","Guanylate cyclase soluble subunit alpha-1 OS=Homo sapiens OX=9606 GN=GUCY1A1 PE=1 SV=2","GUCY1A1",30,19,1,34.35,-0.021569124620811,19.092188973505,-0.279598296684327,0.782418665791985,0.901893854090403,-6.50009929287334
"SJPG0102390.001","sp|P33402|GCYA2_HUMAN","Guanylate cyclase soluble subunit alpha-2 OS=Homo sapiens OX=9606 GN=GUCY1A2 PE=1 SV=1","GUCY1A2",70,28,0,42.49,0.126693189664902,19.920571784908,1.31357803178898,0.202631788373684,0.452446116862231,-5.69012109042532
"SJPG0103303.001","sp|Q02153|GCYB1_HUMAN","Guanylate cyclase soluble subunit beta-1 OS=Homo sapiens OX=9606 GN=GUCY1B1 PE=1 SV=1","GUCY1B1",109,35,0,54.28,-0.0118724323606045,19.394461784266,-0.122121394603069,0.903920506021387,0.959260782280629,-6.53243277611206
"SJPG0105313.001","sp|Q8N442|GUF1_HUMAN","Translation factor GUF1, mitochondrial OS=Homo sapiens OX=9606 GN=GUF1 PE=1 SV=1","GUF1",74,27,0,47.68,0.152397918626832,19.4543540912007,0.863098054366822,0.39747036250172,0.65049825313063,-6.16499532588688
"SJPG0101086.001","sp|Q16774|KGUA_HUMAN","Guanylate kinase OS=Homo sapiens OX=9606 GN=GUK1 PE=1 SV=2","GUK1",120,16,0,80.2,0.00413282648313285,21.4843649243459,0.0309074385428213,0.975624293828028,0.990452041655495,-6.53957987700145
"SJPG0109384.001","sp|Q9UBP9|GULP1_HUMAN","PTB domain-containing engulfment adapter protein 1 OS=Homo sapiens OX=9606 GN=GULP1 PE=1 SV=1","GULP1",5,3,0,8.22,-0.198883761680232,17.2476577804619,-1.08302098780773,0.29062107011927,0.546977650183049,-5.95517729768311
"SJPG0110927.001","sp|Q7Z2Y8|GVIN1_HUMAN","Interferon-induced very large GTPase 1 OS=Homo sapiens OX=9606 GN=GVINP1 PE=2 SV=2","GVINP1",1,1,1,0.29,-0.335200275470633,16.6497377241309,-1.06810015283246,0.297148970886679,0.554478047163694,-5.97077318565241
"SJPG0109313.001","sp|Q4G148|GXLT1_HUMAN","Glucoside xylosyltransferase 1 OS=Homo sapiens OX=9606 GN=GXYLT1 PE=1 SV=2","GXYLT1",2,2,0,3.86,-0.199021658324614,16.8294849972029,-1.58979713910258,0.126264412249193,0.352624899503528,-5.316520051636
"SJPG0115143.001","sp|A0PJZ3|GXLT2_HUMAN","Glucoside xylosyltransferase 2 OS=Homo sapiens OX=9606 GN=GXYLT2 PE=2 SV=2","GXYLT2",2,2,1,3.39,-0.44943190309751,15.9321577460696,-3.09838393766353,0.00527851139439624,0.0649566701276549,-2.48191693500654
"SJPG0100484.001","sp|P46976|GLYG_HUMAN","Glycogenin-1 OS=Homo sapiens OX=9606 GN=GYG1 PE=1 SV=4","GYG1",150,18,0,36.28,-0.691831390702543,22.3494035032027,-2.18282924828657,0.0400973773009093,0.195694585815494,-4.33729362344178
"SJPG0106949.001","sp|O15488|GLYG2_HUMAN","Glycogenin-2 OS=Homo sapiens OX=9606 GN=GYG2 PE=1 SV=2","GYG2",15,6,0,9.78,-0.489188205812926,20.2967128465252,-1.46939147149557,0.155996623643521,0.391078096624737,-5.48652807486351
"SJPG0102213.001","sp|P13807|GYS1_HUMAN","Glycogen [starch] synthase, muscle OS=Homo sapiens OX=9606 GN=GYS1 PE=1 SV=2","GYS1",72,25,0,38.13,-0.398853119599824,20.3336358450853,-2.43661851624279,0.0234497690260009,0.146035568411292,-3.8573645019011
"SJPG0109282.001","sp|P54840|GYS2_HUMAN","Glycogen [starch] synthase, liver OS=Homo sapiens OX=9606 GN=GYS2 PE=1 SV=2","GYS2",9,2,1,2.99,-0.550736999565412,18.6765812740023,-2.64730309267692,0.0147744534122003,0.114083474187833,-3.43672716718912
"SJPG0100769.001","sp|P07305|H10_HUMAN","Histone H1.0 OS=Homo sapiens OX=9606 GN=H1-0 PE=1 SV=3","H1-0",39,8,0,28.35,0.301278904224038,21.1110369655406,1.25329063024496,0.223362279655989,0.474998817064414,-5.76370760727355
"SJPG0100911.001","sp|Q92522|H1X_HUMAN","Histone H1.10 OS=Homo sapiens OX=9606 GN=H1-10 PE=1 SV=1","H1-10",11,7,7,30.51,-0.55103369175314,18.3107535743091,-2.05078535314494,0.0524863697767722,0.227226880777116,-4.57383259372976
"SJPG0100483.001","sp|P16403|H12_HUMAN","Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2","H1-2",76,14,4,37.56,0.193463383189336,22.1944122528443,0.72631749152101,0.475363133889952,0.713895902038863,-6.2731342645065
"SJPG0100507.001","sp|P10412|H14_HUMAN","Histone H1.4 OS=Homo sapiens OX=9606 GN=H1-4 PE=1 SV=2","H1-4",90,15,5,41.09,0.222596367660671,22.3224140213084,0.83446693596291,0.413059993535326,0.663659462056537,-6.18907875749737
"SJPG0102581.001","sp|P16401|H15_HUMAN","Histone H1.5 OS=Homo sapiens OX=9606 GN=H1-5 PE=1 SV=3","H1-5",13,5,1,19.47,0.0962706480247029,21.755668021347,0.379055002750224,0.708310159082866,0.863547541594598,-6.46671819990669
"SJPG0100186.001","sp|Q16777|H2A2C_HUMAN","Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4","H2AC20",71,5,0,32.56,-0.0222152847690467,22.7828971768707,-0.211087981917451,0.834777382689126,0.930732129962412,-6.51726935554515
"SJPG0101133.001","sp|P16104|H2AX_HUMAN","Histone H2AX OS=Homo sapiens OX=9606 GN=H2AX PE=1 SV=2","H2AX",78,7,2,38.46,-0.0296810738316182,22.4430592464107,-0.28266335228097,0.780098662799451,0.901737048951441,-6.49921980265329
"SJPG0101071.001","sp|Q71UI9|H2AV_HUMAN","Histone H2A.V OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=3","H2AZ2",41,5,0,31.25,-0.0398995969715124,21.7116442879325,-0.456139349221754,0.652796801876326,0.829673046197506,-6.43401028269554
"SJPG0100560.001","sp|Q99880|H2B1L_HUMAN","Histone H2B type 1-L OS=Homo sapiens OX=9606 GN=H2BC13 PE=1 SV=3","H2BC13",91,12,0,58.73,-0.0569432177161353,24.4998469753133,-0.644484153267003,0.52597879984476,0.750130393029094,-6.32935389461841
"SJPG0100554.001","sp|Q99877|H2B1N_HUMAN","Histone H2B type 1-N OS=Homo sapiens OX=9606 GN=H2BC15 PE=1 SV=3","H2BC15",93,12,0,58.73,-0.0463594032777515,24.6981943067804,-0.541150393840655,0.593885775579059,0.79509651534631,-6.39108671105046
"SJPG0100350.001","sp|Q16778|H2B2E_HUMAN","Histone H2B type 2-E OS=Homo sapiens OX=9606 GN=H2BC21 PE=1 SV=3","H2BC21",87,12,0,58.73,-0.0804474759698302,24.702865224146,-0.943187281060199,0.355910894714388,0.614891719516796,-6.09362486905044
"SJPG0115167.001","sp|A0A2R8Y619|H2BE1_HUMAN","Histone H2B type 2-E1 OS=Homo sapiens OX=9606 GN=H2BE1 PE=3 SV=1","H2BE1",28,4,1,31.14,-0.0302559275450669,24.2946942911433,-0.348340370483377,0.730922618876834,0.875034356661333,-6.47809157198264
"SJPG0100573.001","sp|Q8N257|H2B3B_HUMAN","Histone H2B type 3-B OS=Homo sapiens OX=9606 GN=H2BU1 PE=1 SV=3","H2BU1",83,12,0,58.73,-0.0624972149089587,24.3415987443181,-0.711642008629713,0.484225137705958,0.719725048372213,-6.28368825144645
"SJPG0100244.001","sp|P84243|H33_HUMAN","Histone H3.3 OS=Homo sapiens OX=9606 GN=H3-3A PE=1 SV=2","H3-3A",43,8,0,49.26,-0.0303512886077222,23.3179655692033,-0.323792927307167,0.749177558501897,0.885921915864595,-6.48649830545159
"SJPG0100222.001","sp|Q16695|H31T_HUMAN","Histone H3.1t OS=Homo sapiens OX=9606 GN=H3-4 PE=1 SV=3","H3-4",39,6,0,19.12,-0.0256274307054341,23.3220691403689,-0.268173826692866,0.791084175232657,0.906960122246232,-6.50329355793063
"SJPG0100032.001","sp|P62805|H4_HUMAN","Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2","H4C1",168,14,14,64.07,0.089362214173633,22.7747506226914,0.891138168854873,0.382575425667609,0.637703694550366,-6.14067548891127
"SJPG0115175.001","sp|Q14520|HABP2_HUMAN","Hyaluronan-binding protein 2 OS=Homo sapiens OX=9606 GN=HABP2 PE=1 SV=1","HABP2",1,1,0,1.61,-0.452654944188794,17.4048619460585,-1.99467842662111,0.0587168132623248,0.241979070760748,-4.67136297396332
"SJPG0101998.001","sp|Q5JVS0|HABP4_HUMAN","Intracellular hyaluronan-binding protein 4 OS=Homo sapiens OX=9606 GN=HABP4 PE=1 SV=1","HABP4",8,5,2,13.8,-0.0262046940333605,17.9045477780745,-0.245835693467371,0.808106825668146,0.916930869004037,-6.50915672909754
"SJPG0103598.001","sp|Q6Y1H2|HACD2_HUMAN","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2 OS=Homo sapiens OX=9606 GN=HACD2 PE=1 SV=1","HACD2",2,2,2,9.05,-0.0716723054073185,16.7142126999638,-0.601456382025083,0.553733435981875,0.770034881525173,-6.35632384019473
"SJPG0101228.001","sp|Q9P035|HACD3_HUMAN","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 OS=Homo sapiens OX=9606 GN=HACD3 PE=1 SV=2","HACD3",55,12,0,30.11,0.0962025754424083,20.0574505720697,0.788933823547681,0.438638347579598,0.683573153449377,-6.22580814331201
"SJPG0103441.001","sp|Q8IYU2|HACE1_HUMAN","E3 ubiquitin-protein ligase HACE1 OS=Homo sapiens OX=9606 GN=HACE1 PE=1 SV=2","HACE1",38,15,0,22.44,0.00809467432674893,18.3834462285029,0.085484102088013,0.932655983320187,0.972386702368539,-6.53632675048999
"SJPG0104356.001","sp|Q9UJ83|HACL1_HUMAN","2-hydroxyacyl-CoA lyase 1 OS=Homo sapiens OX=9606 GN=HACL1 PE=1 SV=2","HACL1",9,6,0,9.86,0.35977094073538,16.8372218264405,1.86967076149214,0.0750069801011819,0.270705430004365,-4.88189265254451
"SJPG0102482.001","sp|Q16836|HCDH_HUMAN","Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=3","HADH",28,14,0,51.27,-0.201120483365401,18.7997456588966,-1.06870386461691,0.296882824765091,0.554076247588803,-5.97014593105442
"SJPG0102043.001","sp|P40939|ECHA_HUMAN","Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2","HADHA",393,55,0,66.71,-0.361612620065841,21.3801137105991,-1.27236606792215,0.216633968381391,0.46837145469628,-5.74074484283558
"SJPG0100677.001","sp|P55084|ECHB_HUMAN","Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=HADHB PE=1 SV=3","HADHB",206,39,0,63.08,-0.285287200945071,21.7111281515926,-1.33552069390871,0.195469668729835,0.443403888997618,-5.662607593169
"SJPG0101117.001","sp|Q16775|GLO2_HUMAN","Hydroxyacylglutathione hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=HAGH PE=1 SV=2","HAGH",22,6,0,21.75,-0.190736685035386,19.1800925200484,-1.1227550050497,0.2737427806966,0.529700206144324,-5.91270340323914
"SJPG0104457.001","sp|Q6PII5|HAGHL_HUMAN","Hydroxyacylglutathione hydrolase-like protein OS=Homo sapiens OX=9606 GN=HAGHL PE=2 SV=1","HAGHL",4,2,0,6.9,0.102286525656746,15.7704662175881,0.999857924477365,0.328337858431572,0.587277527187811,-6.03961043805464
"SJPG0115181.001","sp|P61296|HAND2_HUMAN","Heart- and neural crest derivatives-expressed protein 2 OS=Homo sapiens OX=9606 GN=HAND2 PE=1 SV=1","HAND2",3,1,0,3.23,0.61464542810878,17.8890832172473,1.76359731020909,0.0917975849128736,0.300877253503355,-5.05282240467163
"SJPG0101754.001","sp|P10915|HPLN1_HUMAN","Hyaluronan and proteoglycan link protein 1 OS=Homo sapiens OX=9606 GN=HAPLN1 PE=2 SV=2","HAPLN1",95,16,14,51.41,0.49220945307729,20.3557460582234,2.44779799847803,0.0228900718055904,0.14442734542613,-3.83552036029182
"SJPG0103044.001","sp|Q9GZV7|HPLN2_HUMAN","Hyaluronan and proteoglycan link protein 2 OS=Homo sapiens OX=9606 GN=HAPLN2 PE=1 SV=1","HAPLN2",182,20,20,56.47,0.302467688815316,22.8244194555205,1.4117669762608,0.172119169470048,0.412987523048401,-5.56403145188309
"SJPG0109609.001","sp|Q96S86|HPLN3_HUMAN","Hyaluronan and proteoglycan link protein 3 OS=Homo sapiens OX=9606 GN=HAPLN3 PE=2 SV=1","HAPLN3",9,3,0,9.72,0.445807415027581,17.7833736249821,2.13922511949143,0.0438605071471678,0.205408386861607,-4.4164622282309
"SJPG0102066.001","sp|Q86UW8|HPLN4_HUMAN","Hyaluronan and proteoglycan link protein 4 OS=Homo sapiens OX=9606 GN=HAPLN4 PE=2 SV=1","HAPLN4",51,16,16,42.54,0.546466583694354,19.6164939403828,4.54421827660192,0.000162528997450484,0.00771957674746758,0.840153007688669
"SJPG0100945.001","sp|P12081|HARS1_HUMAN","Histidine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=HARS1 PE=1 SV=2","HARS1",85,24,0,50.49,-0.128120316964331,19.5606698134429,-0.786223322104101,0.440191151634986,0.684925878742374,-6.22793337102632
"SJPG0102708.001","sp|P49590|SYHM_HUMAN","Histidine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=HARS2 PE=1 SV=1","HARS2",77,22,0,48.81,-0.055425055663779,19.9716991665931,-0.308858068833633,0.760358850784746,0.891633936230744,-6.49131548813693
"SJPG0115190.001","sp|O14929|HAT1_HUMAN","Histone acetyltransferase type B catalytic subunit OS=Homo sapiens OX=9606 GN=HAT1 PE=1 SV=1","HAT1",7,2,0,4.06,0.202334399707695,16.6375527878594,1.90864500149755,0.0695475703348508,0.263206545041024,-4.81728339936652
"SJPG0109167.001","sp|Q7Z4H7|HAUS6_HUMAN","HAUS augmin-like complex subunit 6 OS=Homo sapiens OX=9606 GN=HAUS6 PE=1 SV=2","HAUS6",2,2,0,1.78,-0.172034753843501,15.3637215699126,-1.60026532266574,0.123918314632191,0.349485172019399,-5.30123729556513
"SJPG0115195.001","sp|Q9BT25|HAUS8_HUMAN","HAUS augmin-like complex subunit 8 OS=Homo sapiens OX=9606 GN=HAUS8 PE=1 SV=3","HAUS8",2,1,0,2.44,0.000724690160815555,19.5101445190318,0.00254952587473865,0.997988938132904,0.998630083742938,-6.54006584477837
"SJPG0103175.001","sp|O00165|HAX1_HUMAN","HCLS1-associated protein X-1 OS=Homo sapiens OX=9606 GN=HAX1 PE=1 SV=2","HAX1",16,8,0,37.27,0.001591801587427,18.2616212555921,0.0148188973809106,0.988311311992143,0.9950649399437,-6.5399566914812
"SJPG0100257.001","sp|P69905|HBA_HUMAN","Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA1 PE=1 SV=2","HBA1",227,11,0,84.5,-0.291776508107745,24.0633337812303,-1.24001961521836,0.228136804434009,0.479689075107469,-5.77950649329582
"SJPG0100551.001","sp|P68871|HBB_HUMAN","Hemoglobin subunit beta OS=Homo sapiens OX=9606 GN=HBB PE=1 SV=2","HBB",323,14,0,89.79,-0.374690200575063,23.8033422533612,-1.5193288705915,0.143036282947674,0.37336072529643,-5.41732300092268
"SJPG0100576.001","sp|P02042|HBD_HUMAN","Hemoglobin subunit delta OS=Homo sapiens OX=9606 GN=HBD PE=1 SV=2","HBD",130,12,2,87.07,-0.290161037277901,23.3568530733969,-1.22854056530922,0.232329027624725,0.483689781972958,-5.79305461488992
"SJPG0115203.001","tr|Q1HDL3|Q1HDL3_HUMAN","HBeAg-binding protein 2 binding protein A OS=Homo sapiens OX=9606 GN=HBEBP2BPA PE=1 SV=1","HBEBP2BPA",4,2,0,8.36,0.227119400415997,17.8235483197058,1.70419119018649,0.102544479225624,0.318894026525094,-5.14530342595199
"SJPG0100504.001","sp|P69891|HBG1_HUMAN","Hemoglobin subunit gamma-1 OS=Homo sapiens OX=9606 GN=HBG1 PE=1 SV=2","HBG1",10,1,0,6.8,-0.087934865359415,22.1719475303234,-0.273373938222387,0.787136366290827,0.904908034760532,-6.50185602030908
"SJPG0102172.001","sp|Q9Y450|HBS1L_HUMAN","HBS1-like protein OS=Homo sapiens OX=9606 GN=HBS1L PE=1 SV=1","HBS1L",110,39,0,70.17,-0.0444698637495691,20.3945963897987,-0.376846494348805,0.709927237194959,0.865035389711292,-6.46756763265159
"SJPG0103270.001","sp|P51610|HCFC1_HUMAN","Host cell factor 1 OS=Homo sapiens OX=9606 GN=HCFC1 PE=1 SV=2","HCFC1",28,15,0,8.89,-0.172135354706644,18.8045624553681,-1.54890574551988,0.135785833770707,0.365458638756361,-5.37545743448013
"SJPG0107607.001","sp|Q9Y5Z7|HCFC2_HUMAN","Host cell factor 2 OS=Homo sapiens OX=9606 GN=HCFC2 PE=1 SV=1","HCFC2",10,9,5,12.75,-0.00401306422799408,17.6013858611349,-0.0585634879397642,0.953832763003017,0.981097982549235,-6.53831256368486
"SJPG0123027.001","tr|D3DRW4|D3DRW4_HUMAN","HCG1783577, isoform CRA_a OS=Homo sapiens OX=9606 GN=hCG_1783577 PE=4 SV=1","hCG_1783577",3,3,3,25.71,-0.642950246327494,16.469789195314,-3.44338969490939,0.00233807968482143,0.0405963317007286,-1.71428185352776
"SJPG0123139.001","tr|D3DTP7|D3DTP7_HUMAN","Phospholipid scramblase OS=Homo sapiens OX=9606 GN=hCG_1987383 PE=3 SV=1","hCG_1987383",5,3,1,8.29,-0.427118907703882,18.0098934638601,-2.24496813076943,0.0352398552877405,0.182981526220617,-4.22273938002876
